Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
03-06-2025,PFE,28.8,28.45,28.99,28.05,4914626,1.51E+11,13.12,5.82,2.17,32.87,22.94,Healthcare
03-06-2025,PG,170.21,173.48,173.92,168.32,28210992,3.92E+11,26.68,2.21,6.5,222.41,129.18,Consumer Staples
03-06-2025,PLD,133.22,131.7,133.93,130.67,12307218,1.27E+11,34.89,2.63,3.77,142.29,107.32,Real Estate
03-06-2025,PM,113.47,114.85,116.57,112.05,14040221,1.72E+11,20.6,4.4,5.58,124.09,97.83,Consumer Staples
03-06-2025,PYPL,69.77,69.82,70.03,69.05,2544389,74807142857,17.65,0,3.96,92.32,59.37,Financials
03-06-2025,QCOM,219.59,223.85,224.41,217.94,29851182,2.34E+11,16.14,1.66,13.87,259.99,163.06,Technology
03-06-2025,REGN,1135.47,1163.45,1173.97,1128.88,5976034,1.22E+11,15.89,0,73.22,1347.44,909,Healthcare
03-06-2025,RTX,124.04,123.22,124.88,121.68,12802084,1.63E+11,20.59,2.45,5.98,143.41,97.18,Industrials
03-06-2025,SCHW,82.67,82.24,83.12,81.09,8132641,1.39E+11,17.94,1.1,4.58,93.53,54.56,Financials
03-06-2025,SO,85.77,85.9,86.48,85.12,11239242,88931764706,16.01,3.66,5.37,93.18,78.03,Utilities
03-06-2025,SPGI,455.82,446.55,458.13,444.78,5410794,1.41E+11,33.71,0.73,13.25,514.18,360.68,Financials
03-06-2025,SYK,368.36,366.51,370.35,361.47,10591953,1.34E+11,31.43,0.92,11.66,403.24,271.21,Healthcare
03-06-2025,T,19.89,19.87,20.08,19.79,10006001,1.28E+11,7.55,6.85,2.63,21.9,14.51,Communication Services
03-06-2025,TJX,115.97,113.97,116.48,112.72,5859597,1.28E+11,21.95,1.23,5.19,140.86,77.9,Consumer Discretionary
03-06-2025,TMO,567.41,572.12,574.52,566.18,23672003,2.17E+11,30.84,0.29,18.55,685.67,493.87,Healthcare
03-06-2025,TSLA,251.05,251.06,252.96,250.05,11136865,8.21E+11,48.13,0,5.22,312.23,216.19,Consumer Discretionary
03-06-2025,TXN,201.01,206.65,208.01,200.59,8044023,1.86E+11,21,2.48,9.84,274.13,154.75,Technology
03-06-2025,UBER,70.97,69.97,71.83,69.6,13351834,1.35E+11,31.64,0,2.21,88.5,55.47,Technology
03-06-2025,UNH,585.67,574.83,593.07,567.2,14213663,5.27E+11,21.01,1.27,27.36,661.11,514.21,Healthcare
03-06-2025,UNP,262.14,265.65,266.66,258.62,13895666,1.61E+11,23.55,2.17,11.28,314.9,201.75,Industrials
03-06-2025,UPS,149.94,147.16,150.41,145.49,5716276,1.19E+11,16.02,3.21,9.19,161.97,120.15,Industrials
03-06-2025,V,302.31,305.28,307.53,301.42,10228481,6.11E+11,28.63,0.66,10.66,336.05,278.1,Financials
03-06-2025,VRTX,476,467.76,479.35,460.88,3157910,1.22E+11,26.4,0,17.72,583.18,307.43,Healthcare
03-06-2025,VZ,47.45,47.87,48.11,47.05,14521491,1.86E+11,10.34,5.91,4.63,62.47,34.05,Communication Services
03-06-2025,WMT,74.22,74.27,74.77,73.57,12241055,5.82E+11,25.23,1.14,2.94,93.64,67.03,Consumer Staples
03-06-2025,XOM,126.42,127.4,129.13,125.47,15211578,4.99E+11,15.24,3.09,8.36,156.28,110.32,Energy
03-06-2025,ZTS,148.97,146.87,149.42,145.83,4674274,66581066667,28.65,0.68,5.13,169.11,107.68,Healthcare
04-06-2025,AAPL,215.31,215.44,217.79,214.77,38591730,3.36E+12,25.26,0.47,8.53,288.47,156.36,Technology
04-06-2025,ABBV,176.33,178.05,178.95,175.4,10299845,3.02E+11,14.73,3.53,12.09,230.46,121,Healthcare
04-06-2025,ABT,115.25,115.47,116.85,113.99,32851346,1.92E+11,23.52,1.74,4.91,137.85,100.04,Healthcare
04-06-2025,ADBE,611.25,621.4,624.2,604.91,13107351,2.69E+11,51.69,0,12.02,759.53,422.7,Technology
04-06-2025,ADP,261.82,265.97,267.02,260.66,6341357,1.10E+11,29.37,2.12,9.06,315.23,218.62,Financials
04-06-2025,AMD,163.78,167.26,169.33,163.24,34758550,2.53E+11,37.89,0,4.41,198.62,116.02,Technology
04-06-2025,AMGN,296.99,299.59,300.79,294.94,11485447,1.52E+11,11.99,3.08,24.99,325.63,248.59,Healthcare
04-06-2025,AMT,208.33,212.68,214.72,206.91,6380582,98559024390,25.76,2.55,8.26,266.79,156.72,Real Estate
04-06-2025,AMZN,182.69,186.9,189.48,180.87,57657367,1.92E+12,30.94,0,6.04,222.08,155.62,Consumer Discretionary
04-06-2025,AVGO,1672.38,1700.15,1721.05,1657.37,14849928,7.80E+11,28.57,1.72,59.51,1974.29,1493.94,Technology
04-06-2025,BAC,45.5,45.01,45.94,44.66,32384909,3.35E+11,14.83,2.14,3.04,51.05,31.59,Financials
04-06-2025,BKNG,3779.21,3732.1,3817.78,3709.44,8883677,1.34E+11,23.89,0,156.22,4897.27,3264.6,Consumer Discretionary
04-06-2025,BLK,869.32,884.2,889.34,864.18,14673135,1.36E+11,22.18,2.49,39.86,1090.56,606.16,Financials
04-06-2025,BMY,53.98,53.2,54.13,52.42,10125797,1.02E+11,11.22,4.44,4.74,68.42,37.29,Healthcare
04-06-2025,BRK.B,442.87,446.56,449.76,440.61,29528097,9.24E+11,20.01,0,22.32,533.57,313.35,Financials
04-06-2025,C,63.48,63.51,64.06,62.95,2090102,1.22E+11,11.9,3.81,5.34,73.27,46.14,Financials
04-06-2025,CAT,361.28,352.58,362.23,349.17,13131763,1.83E+11,16.32,2.13,21.6,385.6,244.5,Industrials
04-06-2025,CB,243.63,247.39,249.54,241.76,3610496,95926734694,14.65,2.04,16.89,330.22,166.46,Financials
04-06-2025,COST,891.45,903.74,907.52,885.26,17760875,3.92E+11,36.32,0.47,24.88,1001.72,652.14,Consumer Staples
04-06-2025,CRM,278.5,284.4,285.95,276.16,22480657,2.69E+11,37.23,0,7.64,339.31,243.44,Technology
04-06-2025,CVX,158.89,162.08,162.67,157.18,21338522,2.89E+11,14.44,3.12,11.22,187.7,148.95,Energy
04-06-2025,DIS,113.01,113.38,114.04,112.52,6741793,1.96E+11,35.9,0,3.16,148.26,101.51,Communication Services
04-06-2025,DUK,110.63,110.43,111.95,109.57,9440368,82320545455,21.8,3.97,5.07,131.74,90.94,Utilities
04-06-2025,ELV,570.93,568.45,574.92,566.54,9093836,1.28E+11,17.25,1.14,32.95,681.3,440.9,Healthcare
04-06-2025,GE,183.99,180.93,186.38,179.79,8905044,1.91E+11,28.99,0.41,6.24,237.69,153.81,Industrials
04-06-2025,GILD,75.22,74.38,76.12,73.71,13882387,88326250000,17.98,3.77,4.14,91.06,58.44,Healthcare
04-06-2025,GOOGL,183.82,183.64,185.9,181.4,75628377,2.18E+12,25.29,0,7.26,218.14,163.51,Communication Services
04-06-2025,GS,465.85,467.73,474.5,464.2,5454002,1.58E+11,15.94,2,29.34,556.44,312.63,Financials
04-06-2025,HD,351.12,356.97,358.22,348.62,30292726,3.72E+11,23.54,2.46,15.16,387.96,254.39,Consumer Discretionary
04-06-2025,HON,214.27,216.03,218.81,211.49,6563596,1.46E+11,25.47,1.92,8.48,236.68,162.94,Industrials
04-06-2025,IBM,188.64,191.37,194.11,187.36,10675280,1.72E+11,23.62,3.83,8.1,236.47,130.5,Technology
04-06-2025,INTC,34.39,34.82,35.29,34.25,12393271,1.34E+11,17.04,1.56,2.04,39.42,26.17,Technology
04-06-2025,INTU,633.96,628.5,641.77,621.13,5032581,1.69E+11,69.71,0.64,9.02,783.9,477.05,Technology
04-06-2025,ISRG,440.43,444.97,449.3,434.3,10546412,1.50E+11,47.61,0,9.35,555.24,295.94,Healthcare
04-06-2025,JNJ,165.71,166.8,168.84,163.85,18928257,4.21E+11,16.34,2.92,10.21,204.39,149.73,Healthcare
04-06-2025,JPM,211.41,210.61,213.52,208.66,8101017,5.89E+11,13.26,2.39,15.88,271.3,176.2,Financials
04-06-2025,KO,64.29,63.14,64.83,62.64,11668471,2.75E+11,22.33,2.99,2.83,82.32,56.94,Consumer Staples
04-06-2025,LLY,959.25,970.63,983.05,956.45,28989212,8.68E+11,41.19,1.2,23.56,1052.34,879.92,Healthcare
04-06-2025,LMT,486.7,491.12,496.68,479.5,5921563,1.18E+11,17.82,2.57,27.56,630.62,426.52,Industrials
04-06-2025,LOW,244.22,242.14,246.77,241.53,6111912,1.53E+11,21.58,1.81,11.22,313.59,204.24,Consumer Discretionary
04-06-2025,MA,492.1,496.53,500.89,489.88,33461593,4.65E+11,30.79,0.53,16.13,569.51,351,Financials
04-06-2025,MDLZ,75.84,76.27,77.14,75.01,11650148,97914189189,21.94,2.26,3.48,102.03,64.2,Consumer Staples
04-06-2025,MDT,88.28,86.91,89.55,86.36,4798268,1.11E+11,16.42,3.07,5.29,110.83,64.64,Healthcare
04-06-2025,META,519.5,513.04,525.6,510.87,56260529,1.42E+12,19.82,0.4,25.88,634.26,379.15,Communication Services
04-06-2025,MMC,214.78,214.55,216.49,211.73,11001341,1.05E+11,22.21,1.67,9.66,239.89,150.08,Financials
04-06-2025,MRK,134.47,133.63,134.93,131.95,18873047,3.29E+11,16.75,2.78,7.98,148.97,121.76,Healthcare
04-06-2025,MS,102.63,101.69,103.26,100.19,4276515,1.68E+11,12.93,3.27,7.86,115.61,89.17,Financials
04-06-2025,MSFT,446.98,462.11,463.1,441.32,40387294,3.29E+12,28.51,0.72,16.21,603.42,366.22,Technology
04-06-2025,NEE,76.44,76.67,77.26,76.21,13775398,1.58E+11,23.72,2.57,3.23,99.33,62.54,Utilities
04-06-2025,NFLX,669.86,683.89,685.92,661.51,34357286,2.84E+11,40.21,0,17.01,836.76,567.26,Communication Services
04-06-2025,NKE,93.41,92,94.25,91.25,12449207,1.38E+11,26.04,1.07,3.53,116.16,69.67,Consumer Discretionary
04-06-2025,NOW,825.21,814.07,832.55,812.06,7875367,1.68E+11,82.89,0,9.82,921.8,720.86,Technology
04-06-2025,NVDA,519.32,520.54,525.19,514.88,52294093,2.92E+12,51.2,0,10.17,628.97,431.32,Technology
04-06-2025,ORCL,143.28,143.16,144.46,142.42,33456912,4.08E+11,21.23,1.19,6.74,184.53,131.65,Technology
04-06-2025,PEP,181.98,179.24,182.63,177.41,19487506,2.34E+11,26.26,2.55,6.83,231.97,119.99,Consumer Staples
04-06-2025,PFE,31.22,31.13,31.32,30.97,13611774,1.66E+11,10.79,5.99,2.89,36.38,27.3,Healthcare
04-06-2025,PG,169.48,169.63,171.59,168.83,27301263,3.84E+11,28.22,2.43,6.01,204.64,142.2,Consumer Staples
04-06-2025,PLD,129.93,129.25,131.47,128.42,11871166,1.24E+11,38.66,3.09,3.34,165.59,108.54,Real Estate
04-06-2025,PM,112,113.62,114.04,111.46,6808452,1.70E+11,18.72,4.35,6.07,151.18,101.9,Consumer Staples
04-06-2025,PYPL,67.96,68.13,68.41,67.12,8765959,72996428571,19.77,0,3.45,91.72,59.18,Financials
04-06-2025,QCOM,214.93,216.94,219.74,211.99,34445522,2.27E+11,16.89,1.88,12.84,288.68,178.85,Technology
04-06-2025,REGN,1105.93,1101.49,1113.89,1089.97,4579968,1.15E+11,17.9,0,61.54,1371.72,951.44,Healthcare
04-06-2025,RTX,116.43,116.22,116.96,115.45,11814636,1.53E+11,17.1,2.44,6.8,135.4,99.18,Industrials
04-06-2025,SCHW,84.23,82.47,84.75,81.74,14823220,1.39E+11,20.22,1.1,4.08,92.14,59.79,Financials
04-06-2025,SO,87.98,88.56,89.07,86.76,5672514,91685647059,18.49,3.66,4.79,112.35,76.22,Utilities
04-06-2025,SPGI,455.23,451.41,461.89,448.18,11239049,1.42E+11,41.37,0.83,10.91,493.33,320.99,Financials
04-06-2025,SYK,374.45,378.57,382.73,369.17,11469561,1.38E+11,27.59,0.82,13.72,479.94,340.25,Healthcare
04-06-2025,T,22.87,23.04,23.25,22.67,5483166,1.48E+11,8.31,7.37,2.77,26.29,16.33,Communication Services
04-06-2025,TJX,115.94,114.82,116.55,113.64,8714946,1.29E+11,25.68,1.08,4.47,152.21,105.47,Consumer Discretionary
04-06-2025,TMO,574.78,575.36,581.41,566.53,20396648,2.18E+11,28.36,0.32,20.29,693.25,524.9,Healthcare
04-06-2025,TSLA,246.48,245.85,248.56,244.2,13880097,8.04E+11,47.79,0,5.14,318.52,220.52,Consumer Discretionary
04-06-2025,TXN,206.66,212.15,213.44,205.17,14482727,1.91E+11,21.18,2.58,10.02,230,158.73,Technology
04-06-2025,UBER,76.12,77.86,78.14,75.69,13679421,1.51E+11,28.35,0,2.75,103.79,54.33,Technology
04-06-2025,UNH,600.16,585.19,608.72,580.4,12275447,5.36E+11,24.15,1.16,24.23,776.29,501.45,Healthcare
04-06-2025,UNP,248.09,248.51,250.01,245.98,3505221,1.51E+11,22.94,2.18,10.83,320.98,169.41,Industrials
04-06-2025,UPS,155.92,157.39,158.03,155.33,10120470,1.27E+11,14.03,2.92,11.22,210.61,139.92,Industrials
04-06-2025,V,290.33,290.26,292.27,288.13,15434347,5.81E+11,34.97,0.73,8.3,367.02,227.37,Financials
04-06-2025,VRTX,485.25,488.38,489.69,482.72,13928964,1.27E+11,31.05,0,15.73,572.17,329.15,Healthcare
04-06-2025,VZ,45.79,46.42,46.87,45.3,4114021,1.81E+11,9.28,5.95,5,59.36,38.7,Communication Services
04-06-2025,WMT,73.22,72.87,74.08,72.19,13537506,5.71E+11,28.41,1.28,2.56,87.65,55.71,Consumer Staples
04-06-2025,XOM,117.42,115.77,118.49,114.79,16628700,4.54E+11,13.13,3.39,8.82,129.91,103.05,Energy
04-06-2025,ZTS,154.27,157.87,159.72,153.95,8438448,71567733333,29.72,0.66,5.31,188.16,129.87,Healthcare
05-06-2025,AAPL,218.8,226.08,228.69,216.68,73159323,3.53E+12,30.97,0.46,7.3,284.5,157.83,Technology
05-06-2025,ABBV,184.41,183.79,186.8,181.31,31800783,3.12E+11,14.86,3.33,12.37,204.71,147.47,Healthcare
05-06-2025,ABT,122.77,120.46,124.6,119.59,17409630,2.01E+11,23.3,1.71,5.17,141.05,103.12,Healthcare
05-06-2025,ADBE,603.5,604.8,609.51,596.66,20397682,2.62E+11,46.61,0,12.98,759.51,420.65,Technology
05-06-2025,ADP,259.05,259.97,262.48,255.32,4251901,1.07E+11,27.86,2.16,9.33,348.26,226.93,Financials
05-06-2025,AMD,163.09,163.53,165.25,161.45,13864354,2.48E+11,41.73,0,3.92,179.79,133.9,Technology
05-06-2025,AMGN,299.47,299.23,300.8,298.24,6316674,1.52E+11,12.98,3.23,23.05,369.29,245.65,Healthcare
05-06-2025,AMT,210.6,206.37,213.43,204.34,9001289,95634878049,28.99,2.61,7.12,267.52,187.23,Real Estate
05-06-2025,AMZN,180.08,183.61,185.79,179.15,34566259,1.89E+12,32.58,0,5.64,203.42,156.27,Consumer Discretionary
05-06-2025,AVGO,1653.13,1682.06,1688.28,1636.79,28195023,7.72E+11,32.2,1.89,52.24,1896.09,1161.83,Technology
05-06-2025,BAC,42.16,41.14,42.6,40.62,11596204,3.06E+11,15.47,2.18,2.66,52.84,27.98,Financials
05-06-2025,BKNG,3710.02,3624.41,3754.95,3599.47,9207774,1.30E+11,24.27,0,149.34,4757.1,2697.35,Consumer Discretionary
05-06-2025,BLK,868.86,861.04,871.36,855.46,11255492,1.33E+11,24.07,2.22,35.77,1097.49,730.19,Financials
05-06-2025,BMY,52.27,51.29,52.48,50.58,6588436,97917272727,10.86,4.79,4.72,62.5,38.74,Healthcare
05-06-2025,BRK.B,438.02,434.84,440.8,429.72,28673316,9.00E+11,16.68,0,26.07,541.89,355.59,Financials
05-06-2025,C,66.4,66.95,67.32,66.18,13804109,1.29E+11,9.73,3.97,6.88,77.5,55.36,Financials
05-06-2025,CAT,377.86,371.93,382.63,368.62,2471588,1.93E+11,17.67,2.27,21.05,467.6,297.52,Industrials
05-06-2025,CB,251.2,252.54,255.26,249.61,9016531,97923673469,12.59,1.97,20.06,280.2,198.72,Financials
05-06-2025,COST,894.32,898.1,909.34,882.64,29213984,3.90E+11,38.92,0.48,23.08,1162.16,635.67,Consumer Staples
05-06-2025,CRM,283.52,278.29,287.64,276.87,34913476,2.63E+11,36.13,0,7.7,353.18,229.55,Technology
05-06-2025,CVX,162.45,161.25,163.1,159.74,31388903,2.88E+11,13.71,2.77,11.76,201.39,120.97,Energy
05-06-2025,DIS,113.1,114.1,115.03,111.67,10244572,1.97E+11,31,0,3.68,128.16,87.02,Communication Services
05-06-2025,DUK,111.4,112.36,113.84,111.08,10999600,83759272727,19.74,3.43,5.69,139.24,93.56,Utilities
05-06-2025,ELV,561.6,549.98,564.97,542.59,2796353,1.24E+11,15.85,1.21,34.7,603.01,495.51,Healthcare
05-06-2025,GE,176.05,174.35,178.01,171.92,13782511,1.84E+11,23.84,0.41,7.31,216.82,147.58,Industrials
05-06-2025,GILD,81.93,80.56,82.87,79.8,10079979,95665000000,16.02,3.76,5.03,89.37,67.92,Healthcare
05-06-2025,GOOGL,169.68,166.06,170.05,165.29,64906413,1.98E+12,24.13,0,6.88,216.73,136.31,Communication Services
05-06-2025,GS,451.01,456.04,459.22,446.7,4791825,1.54E+11,13.92,1.9,32.76,555.64,402.66,Financials
05-06-2025,HD,361.98,356.88,364.13,353.87,8105302,3.72E+11,22.22,2.31,16.06,415.36,274.84,Consumer Discretionary
05-06-2025,HON,210.62,214.63,217.06,209.1,8226779,1.45E+11,22.19,1.86,9.67,268.78,175.41,Industrials
05-06-2025,IBM,197.49,197.37,198.18,195.81,6559509,1.77E+11,23.3,3.24,8.47,223.84,177.18,Technology
05-06-2025,INTC,36.61,36.09,37.07,35.58,10677686,1.39E+11,16.3,1.58,2.21,42.81,25.4,Technology
05-06-2025,INTU,651.22,656.71,666.16,645.73,8886267,1.77E+11,60.2,0.66,10.91,747.18,526.17,Technology
05-06-2025,ISRG,471.96,465.82,474.8,460.91,12888893,1.57E+11,56.49,0,8.25,536.68,413.38,Healthcare
05-06-2025,JNJ,167.11,169.33,170.09,166.13,8859366,4.27E+11,17.85,2.59,9.49,184.16,120.83,Healthcare
05-06-2025,JPM,218.93,222.3,223.76,217.1,9864245,6.21E+11,13.16,2.41,16.89,288.81,196.28,Financials
05-06-2025,KO,68.42,66.86,68.66,66.56,12555147,2.92E+11,29.74,3.04,2.25,83,53.23,Consumer Staples
05-06-2025,LLY,925.99,946.82,959.58,913.24,15369139,8.47E+11,52.89,1.2,17.9,1240.28,863.22,Healthcare
05-06-2025,LMT,468.51,477.26,479.74,463.84,3181922,1.14E+11,17.07,2.7,27.96,602.98,413.07,Industrials
05-06-2025,LOW,244.91,249.93,251.7,244.18,5604324,1.58E+11,21.82,1.69,11.45,278.47,167.79,Consumer Discretionary
05-06-2025,MA,465.42,460.07,470.07,456.17,19167603,4.31E+11,36.07,0.46,12.75,619.95,375.54,Financials
05-06-2025,MDLZ,73.62,73.99,74.94,72.78,4765169,94987162162,18.88,2.04,3.92,80.68,66.85,Consumer Staples
05-06-2025,MDT,94.62,95.98,96.57,94.3,5688709,1.23E+11,18.13,3.14,5.29,128.43,72.11,Healthcare
05-06-2025,META,512.72,500.98,515.46,496.41,63768183,1.39E+12,22.74,0.42,22.03,562.43,419.89,Communication Services
05-06-2025,MMC,222.59,226.55,227.19,220.38,9480042,1.11E+11,21.92,1.7,10.34,254.63,167.63,Financials
05-06-2025,MRK,132.7,133.9,134.37,130.77,17116587,3.30E+11,17.23,2.67,7.77,157.36,99.9,Healthcare
05-06-2025,MS,97.01,97.12,98.24,95.75,8337332,1.60E+11,10.55,3.34,9.21,106.61,82.97,Financials
05-06-2025,MSFT,429.79,439.21,442.97,423.46,74680573,3.13E+12,28.26,0.65,15.54,492.65,392.54,Technology
05-06-2025,NEE,81.62,80.51,81.91,79.81,12755159,1.66E+11,20.1,3.07,4.01,92.51,68.31,Utilities
05-06-2025,NFLX,692.73,706.96,716.57,683.97,29320939,2.93E+11,38.4,0,18.41,824.14,520.68,Communication Services
05-06-2025,NKE,90.26,89.39,90.82,88.84,2105150,1.34E+11,25.82,1.03,3.46,117.93,65.73,Consumer Discretionary
05-06-2025,NOW,873.87,897.57,906.7,864.1,5393461,1.85E+11,77.61,0,11.57,1129.85,631.53,Technology
05-06-2025,NVDA,487.51,484.01,494.41,481.81,33492233,2.71E+12,39.56,0,12.23,577.4,342.43,Technology
05-06-2025,ORCL,152.02,149.9,153.26,149.14,34017572,4.27E+11,27.06,1.06,5.54,191.76,99.05,Technology
05-06-2025,PEP,184.51,182.9,187.15,180.72,34472925,2.39E+11,22.23,2.57,8.23,220.38,152.09,Consumer Staples
05-06-2025,PFE,29.14,28.65,29.41,28.25,11943147,1.52E+11,10.93,6.18,2.62,32.59,23.83,Healthcare
05-06-2025,PG,166.59,168.1,170.43,165.98,27485356,3.80E+11,25.07,2.28,6.71,207.83,120.04,Consumer Staples
05-06-2025,PLD,130.73,128.24,131.4,126.96,6092046,1.23E+11,36.47,2.92,3.52,170.08,92.8,Real Estate
05-06-2025,PM,114.52,113.48,116.08,112.39,5836293,1.70E+11,17.11,4.89,6.63,135.07,76.59,Consumer Staples
05-06-2025,PYPL,70.13,70.3,70.62,69.75,5600167,75321428571,19.6,0,3.59,90.33,61.39,Financials
05-06-2025,QCOM,212.5,216.85,218.42,211.61,25762517,2.27E+11,16.3,1.63,13.3,288.02,171.63,Technology
05-06-2025,REGN,1118.23,1100.38,1132.89,1086.84,2004290,1.15E+11,17.55,0,62.7,1418.73,857.09,Healthcare
05-06-2025,RTX,115.28,118.09,119.22,114.19,3915988,1.56E+11,20.14,2.45,5.86,154.7,89.1,Industrials
05-06-2025,SCHW,84.83,86.67,87.31,83.76,4036065,1.46E+11,16.29,1.29,5.32,109.39,60.65,Financials
05-06-2025,SO,87.57,88.25,89.32,86.54,3492739,91364705882,19.31,3.53,4.57,98.56,73.77,Utilities
05-06-2025,SPGI,451.49,442.07,458.1,439.27,11552272,1.39E+11,34.89,0.86,12.67,553.86,373.28,Financials
05-06-2025,SYK,383.18,388.29,389.38,378,9101721,1.42E+11,29.45,0.99,13.18,515.42,296.24,Healthcare
05-06-2025,T,21.02,20.81,21.07,20.71,6730309,1.34E+11,8.15,6.98,2.55,22.8,17.89,Communication Services
05-06-2025,TJX,118.99,116.22,119.43,115.02,8985627,1.31E+11,21.82,1.25,5.33,145.99,77.71,Consumer Discretionary
05-06-2025,TMO,589.85,580.89,592.33,573.13,33167446,2.20E+11,25.09,0.29,23.15,710.65,412.99,Healthcare
05-06-2025,TSLA,268.02,272.68,276.31,265.66,34566317,8.91E+11,48.64,0,5.61,302.45,225.1,Consumer Discretionary
05-06-2025,TXN,207.97,209.88,212.87,206.45,7155561,1.89E+11,26.99,2.27,7.78,227.86,158.42,Technology
05-06-2025,UBER,73.76,73.95,74.86,73.13,2654148,1.43E+11,25.15,0,2.94,93.72,67.03,Technology
05-06-2025,UNH,601,592.04,608.28,590.08,19549360,5.43E+11,27.18,1.25,21.78,755.09,477.45,Healthcare
05-06-2025,UNP,263.44,260.8,266.98,258.15,14823357,1.59E+11,18.81,1.89,13.86,339.88,184.27,Industrials
05-06-2025,UPS,163.04,161.98,164.92,161.1,8318502,1.31E+11,15.8,3.12,10.25,181.94,146.85,Industrials
05-06-2025,V,303.01,307.44,309.83,300.91,31275861,6.15E+11,30.56,0.67,10.06,351.04,246.61,Financials
05-06-2025,VRTX,476.19,487.89,493.5,469.39,13389403,1.27E+11,28.04,0,17.4,609.24,368.83,Healthcare
05-06-2025,VZ,45.76,46.48,46.73,45.51,3993110,1.81E+11,8.35,5.76,5.57,60.18,34.87,Communication Services
05-06-2025,WMT,72.7,73.38,74.02,72.54,21740718,5.75E+11,26.92,1.28,2.73,91.4,55.22,Consumer Staples
05-06-2025,XOM,119.88,119.88,120.97,118.83,12185175,4.70E+11,14.37,3.47,8.34,160.64,107.14,Energy
05-06-2025,ZTS,152.42,154.26,155.59,151.9,4689222,69931200000,27.84,0.66,5.54,206.9,111.96,Healthcare
06-06-2025,AAPL,200.95,195.53,203.35,192.85,64831615,3.05E+12,27.23,0.47,7.18,259.72,177.58,Technology
06-06-2025,ABBV,175.69,175.02,176.96,172.91,14944343,2.97E+11,18.08,3.58,9.68,229.61,130.75,Healthcare
06-06-2025,ABT,118.56,118.55,119.17,117.86,31557440,1.98E+11,22.34,1.63,5.31,150.17,77.33,Healthcare
06-06-2025,ADBE,597.17,608.03,614.06,592.68,25856937,2.63E+11,41.92,0,14.5,803.49,506.84,Technology
06-06-2025,ADP,250.53,248.53,254.29,245.74,9218944,1.02E+11,30.33,2.11,8.19,280.77,211.33,Financials
06-06-2025,AMD,157.88,159.15,160.26,156.98,15736681,2.41E+11,42.4,0,3.75,177.4,133.83,Technology
06-06-2025,AMGN,296.85,303.02,303.65,295.98,11724112,1.54E+11,12.52,2.79,24.2,327.43,244.82,Healthcare
06-06-2025,AMT,204.27,201.06,205.3,198.76,13294582,93174146341,29.96,2.54,6.71,264.29,147.76,Real Estate
06-06-2025,AMZN,167.52,170.08,170.73,165.75,38570635,1.75E+12,39.02,0,4.36,228.74,118.36,Consumer Discretionary
06-06-2025,AVGO,1735,1713.19,1755.04,1691.91,25868282,7.86E+11,35.76,1.8,47.91,2058.43,1185.06,Technology
06-06-2025,BAC,42.87,42.18,43.28,42,31470585,3.14E+11,14.29,2.31,2.95,50.77,28.86,Financials
06-06-2025,BKNG,3671.52,3737.14,3767.11,3617.65,2091342,1.35E+11,22.59,0,165.43,4883.39,3335.12,Consumer Discretionary
06-06-2025,BLK,855.78,857.07,867.53,853.81,3915205,1.32E+11,19.4,2.29,44.18,1050.87,710.8,Financials
06-06-2025,BMY,55.46,54.44,56.01,54.09,11476634,1.04E+11,10.6,4.86,5.14,59.45,41.1,Healthcare
06-06-2025,BRK.B,442.02,435.48,446.43,429.58,15066643,9.01E+11,20.42,0,21.33,583.76,321.47,Financials
06-06-2025,C,66.91,66.54,67.41,65.94,8774322,1.28E+11,11.98,3.82,5.55,88.56,54.33,Financials
06-06-2025,CAT,370.72,361.73,374.19,357.53,3717428,1.88E+11,14.53,2.25,24.9,434.06,257.77,Industrials
06-06-2025,CB,252.43,255.28,258.95,251.68,5797061,98986122449,12.97,1.75,19.68,342.51,193.19,Financials
06-06-2025,COST,874.79,853.14,882.32,845.02,33617917,3.71E+11,44.99,0.51,18.96,1092.23,654.67,Consumer Staples
06-06-2025,CRM,271.53,278.35,280.04,268.8,33104812,2.63E+11,39.18,0,7.1,349.54,218.96,Technology
06-06-2025,CVX,168.65,165.28,169.61,163.82,10639143,2.95E+11,14.11,3.15,11.71,190.69,111.84,Energy
06-06-2025,DIS,113.19,114.61,115.54,112.33,4526263,1.98E+11,38.85,0,2.95,126.69,83.35,Communication Services
06-06-2025,DUK,106.46,106.13,107.81,104.96,14794522,79115090909,20.79,3.51,5.1,118.84,86.25,Utilities
06-06-2025,ELV,567.41,567.81,574.27,560.37,6173729,1.28E+11,17.37,1.07,32.69,685.41,373.27,Healthcare
06-06-2025,GE,180.71,183.72,186.38,179.1,12297740,1.94E+11,27.31,0.44,6.73,246.24,168.18,Industrials
06-06-2025,GILD,79.54,79.77,80.23,78.85,9209000,94726875000,20.39,3.82,3.91,88.31,67.18,Healthcare
